102018000240102025889000000015          3102001
102018000241103025849000000011          3135025
102018000242103021801000000011          1110063
10201800024410302406600383301 01010101001140062
10201800024510302649800556401 01000300013130001
10201800024610302770000410001 01000500034151007
102018000247102023109000000011          2146028
10201800024810202819100413501 01000100004119007
102018000249102006016000000012          4114099
10201800025010302461800492401 01000400013106014
10201800025210302371400349501 01000100003102041
102018000253102023127000000015          2117036
10201800025510202454700332101 01000100002107078
10201800025610100975700122001 01000700053120001
102018000257103010871000000011          1140153
102018000258101024451000000011          3142005
10201800026010302180100390001 01000300011148062
10201800026110102675000374101 01000100001101100
10201800026210202786200330201 01000300004108091
102018000264101025578000000011          3103034
10201800026510302574300410701 01000300003150021
10201800026610202242700324001 01000200004119052
10201800026710102388300365801 01010201003139019
10201800026810302180100379101 01000200011110060
102018000269101025743000000011          3141022
10201800027010102778400365601 01000400024129002
10201800027110102305500429501 01000200002117034
10201800027210202401500408301 01000200003139008
10201800027310102406600410301 01000200001140064
10201800027410102402000345301 01000400002107035
10201800027510202792200307101 01000400024113003
102018000276101021801000000011          1148061
10201800027810202584900319301 01000400023130024
102018000279102026557000000011          4129007
10201800028010302216900288205 01000200004143044
102018000281101024340000000011          2146001
102018000282101019359000000011          4108039
10201800028310102621600338601 01000400023121026
10201800028410302357100398901 01000200013121006
102018000285103026855000000015          1125019
102018000286101024097000000015          2109015
10201800028810202797000479501 01000400004119009
10201800028910301160600174101 01000500034114042
10201800029010202539400338601 01000200002147037
10201800029110302508900313601 01000100003122046
102018000292102025849000000011          3150022
10201800029310102398100463601 01000200003149057
10201800029410200601600099101 01000100004108114
102018000295102024059000000011          1148063
10201800029810202649800556401 01000200003130001
10201800029910102273900321001 01000200003136054
10201800030010200601600120305 01000100004114099
10201800030110202552600382901 01000200004138001
10201800030210102405400388601 01010301023115011
10201800030310302527000635701 01000100002118002
102018000304101022779000000011          1140004
10201800030510102584900397701 01000300023141025
102018000307103028236000000011          4108022
10201800030910202388000537301 01000200002109056
102018000310102026557000000011          4129007
102018000311103023883000000015          3145023
102018000312101024310000000012          1101003
10201800031410302527000635701 01000300022118002
10201800031510302865200370801 01000700034143012
102018000316102025394000000015          2147037
102018000317101027016000000011          2118016
10201800031810302675000489901 01000100001101103
102018000319101022739000000012          3132053
102018000320101024720000000012          2107001
10201800032110302391300323501 01000100003139006
10201800032210102619800403001 01000200013141021
10201800032310202655700437401 01000500034129007
10201800032410202689200416601 01000100002131024
10201800032510202418200318201 01000300003115024
102018000326101022341000000011          4151051
10201800032810302681900435801 01000600023135023
10201800032910202451500320601 01000200003106001
102018000330101025141000000012          3150002
10201800033210102584900349001 01000400023141027
102018000333102026391000000015          3102002
10201800033410202552600468001 01000400034100002
102018000336103026892000000011          2133023
10201800033710202660000465501 01000300011148102
102018000339101026701000000011          3126033
10201800034110102549000329201 01000100004138089
102018000342101011606000000011          4114041
10201800034310302313400354701 01000200002127026
10201800034410302574300357101 01000200003135021
102018000345102026557000000011          4113005
10201800034710302650500297201 01000100003121027
10201800034810302549000329201 01000600004138089
10201800034910302668300460901 01000700052146013
10201800035010201160600174101 01000200004114042
10201800035110202276200289701 01000100003136053
10201800035210302229200640901 01000100001140002
10201800035310302781400556398 01000300003144008
10201800035410302819100451101 01000300014151004
10201800035510102377700351301 01000200002137001
10201800035610202432700421701 01000100003120010
10201800035710202313400354701 01000300002127026
10201800035810202413000361901 01000200001116003
10201800035910202298700357601 01000400002118026
10201800036010300793500103501 01000100004143001
102018000361103028439000000011          2147001
102018000362102026750000000011          1110103
10201800036310102574300410701 01000100003150021
10201800036410302201500440301 01000500023149030
10201800036510202255900310201 01000100003144039
10201800036710102568300462306 01000100004138127
10201800036810202552600316001 01000300014100001
10201800036910202079100346501 01000200004114023
102018000370102024327000000012          3120009
10201800037110101160600139301 01000200004114043
10201800037210100825200085506 01000100004123001
102018000373103021801000000011          1148064
10201800037410302445100326001 01000300003142005
102018000375103022037000000015          3144049
10201800037710302376800300201 01000100002147049
102018000378102026819000000011          3135023
10201800037910202298700357601 01000200002118026
102018000381103022037000000012          3144049
10201800038210300888800150001 01000100001128027
10201800038310102201500234801 01000200003149029
10201800038510202314100538101 01000400021148001
10201800038610202538600507705 01000100003103020
10201800038710202639900366601 01000400022109001
10201800038810102865200370801 01000200004143012
102018000389101023113000000011          2109037
10201800039010302755700482201 01000100004111036
10201800039210202875300447301 01000200014129045
102018000393102026953000000011          1125017
102018000394103023475000000011          2137038
10201800039510202401500325901 01000200003121008
102018000396101023777000000012          2133004
10201800039710302406500342001 01000100001140063
102018000398103024020000000011          2107034
10201800039910302401700360301 01000100003142006
102018000400101025837000000011          3132025
10201800040110201094800151201 01000300021140152
10201800040210102242700330501 01000200004113052
102018000403102027758000000011          3106022
102018000404103023761000000011          3136050
102018000406103011838000000012          4143024
102018000407102024981000000981          3115023
10201800040810201094800151201 01000200001140152
10201800041010202374600400701 01000100002127002
10201800041110302333100469001 01000400022137037
102018000412101025915000000011          4108061
102018000413103027922000000012          4129006
10201800041610102792200345701 01000200004113001
10201800041710202273900292401 01000400013142054
10201800041910300867000164701 01000200001112035
10201800042010202533600343805 01000300004114072
10201800042110302581400387201 01000300013144026
10201800042210202180100379101 01000200001110060
10201800042310302775700312301 01000300002134014
102018000424102007014000000011          3136005
10201800042510102376400475301 01000200003132049
10201800042610102484100382201 01000100004108001
102018000427103023777000000012          2133003
10201800042810102244200381501 01000300013144010
10201800042910102334200466805 01000100001110065
10201800043210102376100453601 01000200003145050
102018000433103023366000000061          3144001
102018000434102027656000000011          4129009
10201800043510302827700543801 01000200004100057
10201800043610302572100278601 01000400003141024
102018000437103023571000000011          3104009
102018000438101009884000000012          2109092
102018000439101023571000000012          3136010
102018000441102027391000000011          1125016
10201800044210202668900388201 01000700033120046
102018000443103010993000000011          1105151
102018000444103023883000000015          3121022
10201800044510202574300406398 01000400023141023
10201800044610302797700292301 01000400023142046
102018000447101025743000000981          3135026
102018000449102024182000000015          2109038
10201800045010202311300357201 01000100002109037
10201800045110302309500339601 01000400024111046
10201800045210302588900421805 01000100003102001
10201800045410102672500558801 01000100004143011
102018000457103023746000000011          2127002
10201800045810200793500103501 01000100004143001
102018000460102023029000000012          2133033
102018000463103023777000000015          2117001
102018000464102022427000000011          4151050
102018000466102022015000000011          3149030
102018000467103023090000000011          2146021
10201800046810102621600498101 01000100003139024
10201800046910101136100216901 01000100003139001
102018000470103025889000000013          3102001
10201800047110102134700323001 01000300011148059
10201800047210102418200285801 01000400023115021
10201800047310302770000369301 01000100004113004
10201800047410202809400363601 01000100004138059
10201800047510202510900354501 01000300013126060
10201800047610302792200332401 01000200004151005
10201800047710202476000366901 01000300022107075
10201800047810302660000465501 01000200001148102
10201800047910302735800472601 01000400011101101
10201800048010202865200370801 01000300014143012
102018000481103023331000000011          2137037
102018000482102024066000000011          1105060
10201800048310102357100297701 01000200003104009
102018000484101023764000000011          3132049
10201800048610202377700304101 01000400022117001
102018000487103024235000000051          3103002
102018000488101027977000000015          3145047
102018000489102023931000000015          2137021
10201800049010102583700579401 01000200003132025
10201800049110102268900393301 01000200001140003
10201800049210202375600328601 01000300023115001
102018000493101026673000000011          3103047
102018000495102024066000000012          1140062
102018000496103025741000000011          3150023
102018000497103025849000000012          3141025
10201800049910302681300306401 01000300003106035
102018000500102010681000000011          2147075
10201800050110302689200385701 01000100002137028
10201800050210102791500335005 01000300023149056
10201800050310302655700437401 01000600024129007
10201800050410102875300539101 01000200004151044
102018000505103025141000000011          3150002
10201800050610202740900380701 01000200003106036
10201800050710102454700368201 01000400022107079
10201800050810302449000309301 01000200002147026
10201800050910102532100548601 01000100003102042
10201800051010302792200385601 01000200004129006
102018000511101024265000000015          3149001
102018000514103024017000000011          3121007
10201800051510202778400341001 01000400024129004
102018000516101024066000000015          1140064
10201800051710202660000465501 01000200001148102
102018000518101024980000000011          3102039
10201800051910102180100307101 01000200001124066
10201800052010102454700368201 01000200002107079
10201800052110102413000321701 01000300011116001
10201800052210302514100455701 01000300003141004
10201800052310202770000410001 01000200004151007
102018000525102024182000000011          3115021
10201800052610202809400363601 01000400024138059
10201800052910302314100521301 01000300001124003
102018000531102023914000000011          1101062
10201800053210102362200371201 01000100003126042
10201800053410102809400354901 01000100004138057
10201800053510102413000462501 01000200001125002
10201800053610202413000379201 01000300001116002
10201800053710302667800324801 01000200004100139
10201800053810102417400417501 01000500032117037
10201800053910202641600440301 01000200004111010
102018000541103022015000000013          3149029
102018000542102025721000000011          3141024
10201800054310302388300403301 01000100003120021
10201800054410202180100428201 01000300001101060
10201800054510202792200307101 01000500004113003
102018000546101022427000000011          4119052
10201800054710100793500103501 01000300004143001
10201800054810302433800464601 01000200003106003
10201800054910102704500416105 01000500032147002
10201800055010302549000335401 01000400024100091
102018000551103027814000000011          3144008
10201800055210302689200555401 01000200002137027
10201800055310302823600487701 01000200004108022
10201800055410102417400417501 01000200002117037
102018000555101023883000000011          3145023
10201800055610102180100307101 01000100001124066
10201800055710102242700324001 01000200004119052
102018000558102011276000000011          4108051
10201800055910102309500339601 01000200004111046
10201800056010202549000335401 01000200004100091
10201800056110202388300403301 01000300003120021
10201800056210302357100332801 01000100003136010
10201800056310201643300251301 01000200001128010
102018000564101021589000000011          4100082
10201800056510302668300460901 01000300002146013
102018000566101023571000000981          3136008
102018000567103025743000000011          3150026
10201800056810202668900388201 01000300013120046
102018000569103024066000000011          1105057
10201800057010202584900355401 01000800033135024
10201800057110200853500098201 01000300002109093
10201800057310102320000397701 01000400012137020
10201800057510202377700395201 01000500042137002
10201800057610302668900388205 01000500023120046
10201800057710102357100318901 01000500033142008
10201800057810202543300339101 01000200004143035
10201800057910301136100216901 01000300013139001
102018000580102024310000000011          1101003
10201800058210102514100455701 01000200003141004
10201800058310102439200731801 01000200003126001
102018000584102025141000000012          3141004
10201800058510302198600277701 01000200003106053
10201800058610102759600396706 01000500034151001
102018000587103009660000000011          2147060
10201800059110202308900440801 01000100002134021
10201800059210102670100361301 01000400023126033
10201800059310302388300346601 01000100003104023
10201800059410302639100473101 01000100003102002
102018000595102026216000000011          3139024
10201800059610302486600348101 01000100003122002
102018000597103023342000000011          1110065
102018000598101028500000000013          4111012
10201800059910302357100297701 01000200003104009
102018000601102026313000000011          3126035
10201800060210102454700343701 01000500042107076
10201800060510102357100318201 01000400023145008
102018000606102026332000000012          3135003
102018000608101024156000000011          1110001
102018000609103025578000000011          3103034
10201800061010302326900305401 01000100002133048
10201800061110302180100341201 01000400021124062
10201800061210102257500419301 01000300003122001
10201800061410302532100548601 01000300023102042
102018000615102027401000000011          2127020
10201800061610202308900440801 01000300002134021
102018000617102021838000000051          3126052
10201800061810202432700312801 01000200003136009
10201800062010202655700437401 01000400014129007
10201800062110102388300346601 01000100003104023
10201800062210102684700361001 01000400021148103
102018000623103023864000000015          2133047
10201800062410301289300133501 01000100004123001
10201800062510102298700440601 01000300003132054
10201800062610302183800600501 01000400013126052
102018000627101025519000000011          3102044
102018000628101023141000000011          1101001
10201800062910102892500456701 01000500034108023
10201800063010202568300462301 01000400014138127
10201800063210102388300438001 01000100003132020
102018000634103022427000000011          4151050
10201800063510102401700458501 01000400003121007
102018000636103023729000000011          3122044
102018000637101025526000000011          4138003
10201800063810102158900395801 01000200004100082
10201800064010202244200381501 01000200003144010
10201800064210202875300539101 01000300014151044
10201800064310202388300396301 01000100003136021
102018000645101023777000000011          2117002
10201800064610202376100415801 01000200003136050
102018000647102026216000000011          3139024
102018000649101026847000000011          1148103
10201800065010302792200345701 01000200004113009
10201800065110102180100455001 01000200001101064
10201800065210202403100408501 01000300023126013
102018000653101024707000000011          2107002
10201800065410102320000397701 01000200002137020
10201800065510102180100455001 01000100001101064
10201800065610202376800300201 01000300022147049
10201800065710102792200349001 01000100004119003
10201800065810302614300348601 01010101003135003
10201800065910302675000374101 01000100001101100
102018000660103025143000000011          2147038
102018000661103027771000000011          2127021
10201800066210202755700482201 01000200004111036
10201800066310302473700404801 01000200002118001
10201800066410102180100307101 01000300001124066
10201800066510302276200404701 01000500033120053
10201800067010100853500098201 01000100002109093
102018000672102024215000000011          1124065
10201800067310302180100341201 01000100001124062
10201800067510302797700292301 01000200013142046
10201800067610102552600316001 01000300014100001
102018000677102027288000000011          3102040
10201800067810102312700504601 01000200002117036
102018000679103022427000000011          4151051
102018000681101022292000000015          1105001
10201800068210302552600382901 01000100004100003
10201800068510202259900395501 01000200002118010
102018000686101023729000000011          3122011
102018000687102010871000000011          1140153
10201800068810302216400315001 01000200002134022
10201800068910201160600139301 01000100004114043
10201800069010102708500355501 01000100004114010
10201800069110202401700400301 01000200003142009
102018000693101008660000000011          1128027
10201800069510302372600290005 01000100002109055
10201800069610202843900365601 01000300022147001
10201800069810202424500317101 01000500022109057
10201800069910101160600174105 01000200004114042
10201800070010202530600327501 01000300003126002
10201800070110302619800403001 01000200003141021
10201800070210102417500333801 01000200003103019
10201800070310302357100309401 01000100003139007
10201800070410302689200430501 01000100002117024
10201800070510302417400417501 01000100002117037
102018000706102026291000000011          3102038
10201800070810301183800201901 01000700024143024
10201800070910202197200240601 01000400012134032
102018000710101024235000000011          3103002
10201800071110202273900292401 01000100003142054
102018000713101025330000000011          3102014
10201800071410301643300299701 01000100001128011
10201800071510102486600348101 01000300003122002
10201800071610301289300133501 01000200004123001
102018000718102023141000000011          1110002
10201800071910201136100216901 01000200003139001
10201800072110102797700322201 01000100003104047
10201800072210202313900363601 01000100003122013
10201800072310102398100266501 01000200013149055
10201800072410102739100469601 01000200001125016
102018000726102026557000000011          4129007
102018000728102025837000000012          3104027
10201800072910202777100555401 01000100002127021
10201800073010202202900346205 01000200003106042
102018000731101026216000000011          3139024
10201800073210302631300510101 01000300003126035
10201800073310102420100322701 01000100003126012
10201800073410202476000366901 01000200002107075
10201800073510302685500433801 01000200001116018
10201800073610202388300500601 01000200003145023
102018000737103024066000000011          1140064
10201800073810102689200430501 01000400002117024
10201800073910102875300431301 01000300014119045
10201800074010202797700292301 01000100003142046
10201800074110202259900395501 01000300022118010
10201800074210202398100266501 01000200003149055
10201800074310202675000365801 01000200001110103
10201800074410102681300306401 01000200003106035
102018000746103024461000000981          3106015
10201800074710202583700555201 01000400003104027
10201800074810100601600083301 01000200004114100
10201800075010302628900364001 01000200003102043
102018000751101026391000000011          3102002
102018000752102023203000000015          2127011
10201800075310202655700424901 01000300004119008
102018000754103028191000000011          4119007
10201800075510202728800521001 01000200003102040
10201800075610202393100340101 01000200002131020
10201800075710102391400289501 01000100001110066
102018000758102023746000000011          2127002
10201800075910102347500503501 01000400002131034
10201800076010302685500510201 01000100001125019
10201800076110102850000587801 01000300014111012
10201800076210202792200349001 01000200004119003
10201800076310102169600379701 01000200003144048
10201800076410302417500333801 01000100003103019
10201800076510202079100346501 01000100004114023
10201800076610302695300539101 01000300011125017
10201800076710302308900440801 01000200002134021
102018000768103023141000000011          1124002
10201800076910302406600421601 01000500031105057
10201800077010102362200371201 01000100003126042
10201800077110102572100278601 01000500023141024
102018000772102028277000000012          4100057
102018000773101021801000000012          1148060
10201800077410202189200437801 01000100004111047
10201800077510202277900546701 01000400021105002
10201800077610302377700481101 01000600042117002
102018000777101026557000000011          4119008
10201800078010202393100340101 01000300002131020
10201800078110202277900546701 01000400021105002
10201800078210202273900292401 01000100003142054
10201800078310102738300383401 01000200002137026
10201800078410202417400356901 01000500032131035
10201800078510202432700449101 01000500033120009
10201800078610202533600329401 01000100004108080
102018000787102024618000000015          2127001
10201800078810102792200352701 01000300004129008
10201800078910102506000300701 01000400023144027
10201800079010301099300151201 01000200001105151
102018000792102025526000000051          4138002
10201800079310302689200320401 01000100002117025
102018000794103027700000000011          4113004
102018000796102027784000000011          4119004
102018000797101023761000000011          3145050
10201800079810302670100361301 01000200003126033
102018000799102026198000000011          3135020
10201800080010202770000342901 01000200004151006
10201800080210102417400417501 01000200002117037
102018000803102023475000000011          2133033
102018000804103023055000000981          2133032
10201800080510202255900310205 01000200003144039
10201800080610102393100340101 01000400002131020
102018000808101021801000000012          1101063
10201800080910102472000432601 01000200002107001
102018000810101027700000000012          4119002
10201800081110102417500333801 01000100003103019
10201800081210301160600174101 01000200004114042
10201800081310100991800137701 01000100002147074
102018000814102024392000000015          3126001
102018000815101023777000000011          2117002
102018000816103007935000000011          4111001
10201800081710300793500103501 01000100004143001
102018000818102020791000000011          4114023
10201800081910102798400454701 01000200004123012
10201800082010102393100340101 01000500012131020
102018000821102028925000000011          4108023
10201800082210202431000486201 01000400021101003
10201800082310102572100278601 01000300013141024
102018000825103023482000000981          3103004
102018000826101026291000000051          3102038
10201800082710102377700351301 01000200002137001
10201800082810102875300431301 01000400024119045
10201800082910202792200372301 01000100004119006
10201800083010202675000374101 01000100001101100
102018000831103021892000000011          4111047
102018000832102023777000000015          2131002
10201800083310102402000452101 01000400022107033
10201800083410102388300438001 01000200003132020
10201800083510302255900310201 01000400023144039
10201800083710102750400339801 01000200002147003
102018000838102025454000000011          3103033
10201800084110302359000259501 01000400022127012
10201800084210302398100463601 01000200003149057
10201800084310202689200416601 01000100002131024
10201800084510202621600338601 01000100003121026
10201800084610100988400148301 01000200002109092
102018000847101024201000000011          3126012
10201800084910202377700348401 02000200002133001
10201800085010302672500558801 01000200004143011
10201800085110302584900397701 01000800043141025
102018000852101023883000000015          3132020
102018000853102025052000000011          3103003
102018000854102024841000000011          4108002
10201800085510202790800352505 01000200004111011
10201800085710302549000335401 01000200004100091
102018000858101024017000000015          3142009
10201800086110102641600440301 01000100004111010
10201800086210302313900363602 01000100003122013
10201800086410202314100448401 01000100001124005
102018000865103026069000000012          3126035
10201800086610100888800150001 01000100001128027
102018000867101026847000000011          1148103
102018000868101023571000000011          3120008
102018000869101021801000000011          1101064
10201800087010302376400339501 01000200003121051
10201800087110302585000452401 01000100003102016
102018000872103024066000000011          1105060
10201800087310302459900328001 01000200002107035
102018000874102027784000000011          4113008
10201800087610302362200371201 01000100003126042
10201800087710202776200444201 01000200004129008
10201800087910302398100342605 01000300013149054
10201800088010102133000337701 01000400021105048
10201800088110302273900303201 01000200013132053
10201800088210102628900364001 01000200003102043
10201800088310102591500290201 01000200004108061
102018000884102023981000000011          3149058
10201800088510202314100448401 01000200001124005
10201800088610302216400315001 01000200002134022
102018000887101026557000000015          4129001
102018000889102023764000000011          3121051
10201800089010302242700324001 01000200004119052
10201800089310202401700458501 01000200003121007
10201800089410102402000345301 01000400022107035
102018000895103023055000000011          2133032
10201800089610302572900567801 01000100003115019
10201800089710102514300525705 01000200002147038
10201800089810202781400556301 01000500023144008
102018000899102026750000000011          1124102
10201800090010302665700316601 01000300022109002
10201800090110202792200345701 01000300014113009
102018000902102022376000000013          2134007
102018000903102007935000000012          4111001
102018000905102024547000000015          2107074
10201800090610102792200291401 01000400024151009
10201800090710102568300371005 01000100004138128
10201800091010102414600281701 01000200003149002
102018000911101023883000000011          3121022
102018000912102022015000000011          3149030
10201800091310300701400126701 01000200013132005
102018000914101025519000000011          3102044
102018000915102023269000000011          2117049
10201800091610102636500538801 01000600021124103
10201800091910302778400302001 01000100004113008
102018000920102024174000000011          2137036
10201800092110102309500339601 01000200004111046
10201800092210102268900393301 01000200001140003
10201800092310302684700548701 01000100001124103
10201800092510202473700404801 01000400012118001
102018000926102023714000000011          3102041
10201800092810202539400338601 01000400022147037
10201800092910100853500098201 01000400022109093
10201800093010302781400556301 01000500013144008
10201800093110102581400361401 01000200003144028
10201800093310302359000259501 01000200002127012
10201800093610102843900365601 01000400022147001
10201800093810100977000113301 01000500032109108
102018000939102027922000000011          4151008
102018000940102025729000000011          3115020
10201800094110302398900394101 01000200013122029
10201800094210202261700306005 01000100003144007
10201800094410202413000462501 01000200001125002
102018000945101025849000000011          3150025
10201800094610202792200352701 01000300004129008
10201800094710202737000524601 01000200002118017
10201800094810202765600368801 01000100004129009
10201800095010202432700421701 01000400023120010
102018000951103024051000000011          2134001
10201800095210302641600440301 01000200004111010
102018000953103025837000000011          3132025
10201800095510302314100538101 01000200001148001
10201800095610102655700424901 01000200004119008
10201800095710302549000329201 01000400014138089
102018000960103025849000000011          3135025
102018000961101023571000000011          3139007
10201800096210302377700476901 01000100002131004
102018000963102023475000000011          2131034
102018000964102023777000000015          2131001
10201800096510202739100469601 01000900021125016
10201800096610102415600586601 01000200001110001
10201800096710202345500351801 01000400022134031
102018000968102024451000000011          3142005
10201800096910302357100332801 01000500003136010
102018000970102021801000000011          1148061
10201800097110202405100352805 01000100002134001
10201800097310201160600169601 01000200004114041
10201800097510102381100377005 01000100003126004
102018000976103028500000000011          4111012
102018000977101023141000000012          1124005
10201800097810302684700361001 01000400001148103
10201800097910102216900288201 01000400004143044
10201800098010100966000172501 01000400002147060
102018000981103024156000000011          1110001
102018000982103023885000000011          2109073
102018000983103024031000000011          1140065
10201800098410102242700314001 01000400024151051
10201800098510102486600348101 01000200003122002
102018000987102023055000000981          2133034
10201800098810302665700316601 01000200002109002
102018000989101023571000000011          3132008
